,CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
22,51093280105,Virginia,Isle of Wight,0,4036,1640,0,0,0,0,0,0,1,1,1,16.5,60729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3018.599508,0.74791861,958.9241831,0.237592711,738.069951,0.182871643,412.760686,0.102269744,1511.847711,0.374590612,1418.241231,0.351397728,16.78557597,0.004158963,0.782896064,0.000193978,6.407390358,0.00158756,64.53472067,0.015989772,52.50999037,0.013010404,161.7715315,0.098641178,340.06265,0.207355274,1490.599736,0.369326,384.5688752,0.095284657,359.9591781,0.089187111,213.1472249,0.052811503,710.0339414,0.175925159,739.603511,0.183251613,6.661265679,0.001650462,0.003233529,8.01172E-07,1.769027557,0.000438312,32.52877093,0.008059656,29.58975798,0.007331456,70.94269993,0.043257744,163.6679894,0.099797555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,994,559,2072,1844,20,2,12,86,66,241,480
23,51093280106,Virginia,Isle of Wight,1,2763,1023,0,6,0.0021716,0,0,0,0,0,0,14.7,91630,1,1,1,1,1,0,0,0,774.9104875,2104.705877,774.9104875,79.20723242,316.9417962,79.20723242,2104.705877,0.761746608,316.9417962,0.1147093,549.7478884,0.198967748,276.2881428,0.099995709,1539.750644,0.557274934,436.6915463,0.158049782,37.79157465,0.013677732,0.777208547,0.000281292,6.931582258,0.002508716,82.7633189,0.029954151,66.61675812,0.0241103,22.43684197,0.021932397,25.26566006,0.024697615,774.9104875,0.280459822,79.20723242,0.028667113,196.9719957,0.071289177,102.3685608,0.037049787,563.1045866,0.203801877,166.972553,0.060431615,13.8799618,0.005023511,0.195556714,7.0777E-05,1.196115634,0.000432905,29.56170762,0.010699134,19.3102916,0.006988886,11.47663191,0.011218604,9.443944121,0.009231617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,723,349,2004,588,50,2,10,109,90,27,34
24,51093280200,Virginia,Isle of Wight,0,3791,1470,0,13,0.0034292,0,0,0,0,0,0,13.2,64432,0,0,0,0,0,0,0,0,5.974988267,5.974988267,0,1.056509273,1.056509273,0,3791.000009,1.000000002,956.4992058,0.252307889,787.0000004,0.20759694,574.0000018,0.151411238,2631.000006,0.694012136,1072.000003,0.282774994,24.00000004,0.006330783,0,0,7,0.001846479,57.0000001,0.015035611,39.00000037,0.010287523,28.3046357,0.019254854,211.0866751,0.143596378,3791.000009,1.000000002,956.4992058,0.252307889,787.0000004,0.20759694,574.0000018,0.151411238,2631.000006,0.694012136,1072.000003,0.282774994,24.00000004,0.006330783,0,0,7,0.001846479,57.0000001,0.015035611,39.00000037,0.010287523,28.3046357,0.019254854,211.0866751,0.143596378,5.974988267,0.001576098,1.056509273,0.000278689,1.208075379,0.000318669,1.114083171,0.000293876,4.837121174,0.001275949,1.059180707,0.000279393,0.078686268,2.07561E-05,0,0,0,0,0,0,0.10929815,2.8831E-05,0.106946794,7.27529E-05,0.370766014,0.000252222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,787,574,2631,1072,24,0,7,57,39,26,222
25,51093280300,Virginia,Isle of Wight,0,5490,2134,0,109,0.0198543,0,0,0,1,1,1,18.5,60139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5048.853627,0.919645469,1812.898047,0.330218224,1161.977169,0.211653401,728.0834072,0.132619928,3787.939582,0.68997078,1084.087548,0.197465856,23.19587202,0.004225113,2,0.000364299,23.83495263,0.004341521,127.7956795,0.023277902,104.8282002,0.01909439,135.6611806,0.063571312,409.6378626,0.191957761,4337.290014,0.790034611,1588.468916,0.2893386,1002.863883,0.182671017,626.2224226,0.114066015,3155.368466,0.574748355,1030.755918,0.187751533,20.55998265,0.003744988,1.519994169,0.000276866,21.524691,0.003920709,107.5609705,0.019592162,89.20339677,0.016248342,116.8840855,0.054772299,350.6496738,0.164315686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1246,806,4201,1098,24,2,28,137,112,140,420
26,51093280400,Virginia,Isle of Wight,0,4039,1587,0,53,0.0131221,0,0,0,0,0,1,13.2,61776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4038.999994,0.999999999,971.3637061,0.24049609,859.9999998,0.212923991,583.9999975,0.144590244,3023.999992,0.748700171,927.9999984,0.229759841,19.00000037,0.004704135,1.000000034,0.000247586,5.000000049,0.00123793,62.00000044,0.015350334,49.99999996,0.012379302,42.23175979,0.026611065,216.5957298,0.136481241,4038.999994,0.999999999,971.3637061,0.24049609,859.9999998,0.212923991,583.9999975,0.144590244,3023.999992,0.748700171,927.9999984,0.229759841,19.00000037,0.004704135,1.000000034,0.000247586,5.000000049,0.00123793,62.00000044,0.015350334,49.99999996,0.012379302,42.23175979,0.026611065,216.5957298,0.136481241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,860,584,3024,928,19,1,5,62,50,41,211
27,51115951300,Virginia,Mathews,0,4401,1905,0,8,0.0018178,0,0,0,0,0,0,11.3,69297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4302.419504,0.977600433,1235.421355,0.280713782,808.9148933,0.183802521,1104.843494,0.251043739,3802.215277,0.863943485,372.7611145,0.084699185,18.84870898,0.004282824,0.999999988,0.000227221,7.688619685,0.001747017,99.90577144,0.022700698,50.26866484,0.011422101,55.14486423,0.028947435,225.0008595,0.118110687,4077.063613,0.926394822,1182.210125,0.268623069,750.1506464,0.170450045,1065.979667,0.242213058,3595.467849,0.81696611,363.7683199,0.082655833,15.58090115,0.003540309,0.999999988,0.000227221,6.200265048,0.001408831,95.04626841,0.021596516,45.20141747,0.010270715,54.34896148,0.028529639,214.3015541,0.112494254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,836,1120,3884,383,19,1,9,105,51,60,251
28,51115951400,Virginia,Mathews,0,4577,1953,0,86,0.0187896,0,0,0,0,0,0,6,85547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300.477684,0.939584375,944.638192,0.206388069,760.3260716,0.166118871,1059.690542,0.231525135,3769.248527,0.823519451,418.9944078,0.091543458,12.00000015,0.002621805,0,0,11.99999997,0.002621805,88.23475039,0.019277857,49.57570219,0.010831484,85.39873036,0.043726948,127.2996367,0.065181586,4108.831743,0.897712856,887.8799077,0.193987308,723.3017512,0.158029659,1013.454157,0.221423237,3613.481504,0.789486892,395.9944212,0.086518335,12.00000015,0.002621805,0,0,11.99999997,0.002621805,75.35581843,0.01646402,43.47576018,0.009498746,75.15175037,0.038480159,121.0324565,0.061972584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,798,1170,4014,440,12,1,12,98,53,104,118
29,51175200100,Virginia,Southampton,0,4251,1651,0,13,0.0030581,0,0,0,0,0,0,9.1,66250,0,0,0,0,0,0,0,0,211.520152,211.520152,0,54.57163985,54.57163985,0,4251.000008,1.000000002,1094.844894,0.257549963,972.000003,0.228652083,625.0000033,0.14702423,3197.000013,0.752058342,928.0000015,0.218301576,20.00000019,0.004704775,0,0,19.00000019,0.004469537,87.00000022,0.020465773,41.99999971,0.009880028,42.38694865,0.0256735,133.4727601,0.080843586,4251.000008,1.000000002,1094.844894,0.257549963,972.000003,0.228652083,625.0000033,0.14702423,3197.000013,0.752058342,928.0000015,0.218301576,20.00000019,0.004704775,0,0,19.00000019,0.004469537,87.00000022,0.020465773,41.99999971,0.009880028,42.38694865,0.0256735,133.4727601,0.080843586,211.520152,0.04975774,54.57163985,0.012837365,44.02985941,0.01035753,31.07061058,0.007309012,163.3929545,0.038436357,35.14683439,0.008267898,1.901535776,0.000447315,0,0,2.903645937,0.00068305,8.175181932,0.00192312,0.305108145,7.17733E-05,2.114089399,0.00128049,6.511219534,0.003943803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113,972,625,3197,928,20,0,19,87,42,44,138
30,51175200200,Virginia,Southampton,0,2882,1130,0,0,0,1,1,0,0,0,1,14.2,50750,1,1,0,0,0,1,0,0,1031.895023,1031.895023,0,494.1892668,494.1892668,0,2881.999996,0.999999998,1184.724159,0.411077085,688.9999973,0.239070089,452.9999995,0.157182512,1512.000005,0.524635671,1267.999991,0.439972238,2.999999862,0.001040944,0,0,26.00000053,0.009021513,72.99999875,0.025329632,41.00000047,0.014226232,24.05329279,0.0212861,178.3667885,0.157846715,2881.999996,0.999999998,1184.724159,0.411077085,688.9999973,0.239070089,452.9999995,0.157182512,1512.000005,0.524635671,1267.999991,0.439972238,2.999999862,0.001040944,0,0,26.00000053,0.009021513,72.99999875,0.025329632,41.00000047,0.014226232,24.05329279,0.0212861,178.3667885,0.157846715,1031.895023,0.358048238,494.1892668,0.171474416,218.3199699,0.075752939,171.5797534,0.05953496,640.1184278,0.222109101,376.8847972,0.130771963,0.052166977,1.8101E-05,0,0,5.967288535,0.002070537,8.872340819,0.003078536,7.384003602,0.002562111,10.94583008,0.009686575,67.39936707,0.059645458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,689,453,1512,1268,3,0,26,73,41,24,173
31,51175200300,Virginia,Southampton,0,1395,5,1,1383,0.9913979,1,1,0,0,0,1,71.3,0,1,1,0,0,0,1,0,0,1395.000029,1395.000029,0,1362.010159,1362.010159,0,1395.000029,1.000000021,1362.010159,0.976351369,0,0,134.0000086,0.096057354,576.0000146,0.412903236,817.0000243,0.5856631,0.999999999,0.000716846,0,0,1.000000036,0.000716846,0,0,8.000000284,0.005734767,0,0,0,0,1395.000029,1.000000021,1362.010159,0.976351369,0,0,134.0000086,0.096057354,576.0000146,0.412903236,817.0000243,0.5856631,0.999999999,0.000716846,0,0,1.000000036,0.000716846,0,0,8.000000284,0.005734767,0,0,0,0,1395.000029,1.000000021,1362.010159,0.976351369,0,0,134.0000086,0.096057354,576.0000146,0.412903236,817.0000243,0.5856631,0.999999999,0.000716846,0,0,1.000000036,0.000716846,0,0,8.000000284,0.005734767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,134,576,817,1,0,1,0,8,0,0
32,51175200400,Virginia,Southampton,0,6361,2474,0,171,0.0268826,0,0,0,1,1,1,16.4,59297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6261.175916,0.984306857,2035.87797,0.320056276,1439.003606,0.226222859,1013.666336,0.159356443,3861.474497,0.607054629,2263.451466,0.355832647,15.9999998,0.002515328,2.000000023,0.000314416,9.000000067,0.001414872,109.2499334,0.017174962,55.17615271,0.008674132,150.4964449,0.060831223,446.8177203,0.180605384,6070.664783,0.954356985,2005.13924,0.315223902,1402.413753,0.220470642,990.1888804,0.1556656,3732.523467,0.586782498,2203.706953,0.346440332,15.9999998,0.002515328,1.617747151,0.000254323,8.887844077,0.00139724,107.9287541,0.016967262,53.23340474,0.008368716,144.8667429,0.058555676,430.6678381,0.174077542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,1459,1035,3934,2288,16,2,9,112,59,157,450
33,51175200500,Virginia,Southampton,0,3681,1459,0,0,0,1,1,0,1,1,1,13.3,60548,1,1,0,0,0,1,0,1,1382.232994,1382.232994,0,634.3158155,634.3158155,0,3680.999996,0.999999999,1317.30119,0.357865034,798,0.216788916,580.9999986,0.157837544,1995.999992,0.542243953,1614.999999,0.438739473,6.000000005,0.001629992,3.999999896,0.001086661,6.999999856,0.001901657,52.99999984,0.014398261,52.9999997,0.014398261,141.4033896,0.096918019,259.978617,0.178189594,3680.999996,0.999999999,1317.30119,0.357865034,798,0.216788916,580.9999986,0.157837544,1995.999992,0.542243953,1614.999999,0.438739473,6.000000005,0.001629992,3.999999896,0.001086661,6.999999856,0.001901657,52.99999984,0.014398261,52.9999997,0.014398261,141.4033896,0.096918019,259.978617,0.178189594,1382.232994,0.375504753,634.3158155,0.172321602,308.4783196,0.083802858,245.8718026,0.066794839,661.7495172,0.179774387,685.4597826,0.186215643,2.999999947,0.000814996,0,0,1.999999963,0.000543331,30.02369738,0.008156397,31.98693114,0.00868974,69.05908151,0.047333161,96.94701944,0.06644758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,798,581,1996,1615,6,4,7,53,53,134,250
34,51199050203,Virginia,York,1,6652,2342,0,0,0,0,0,0,0,0,0,2.7,108229,1,1,1,1,1,0,0,0,1366.558179,5443.595299,1366.558179,129.1911842,481.185115,129.1911842,5443.595299,0.818339642,481.185115,0.072336908,1589.491992,0.238949488,270.7118531,0.04069631,3696.625175,0.555716352,714.9197809,0.107474411,703.5418657,0.105763961,6.643676488,0.000998749,13.24642782,0.001991345,308.6183523,0.046394821,246.0162361,0.0369838,0,0,63.61907828,0.027164423,1366.558179,0.205435685,129.1911842,0.019421405,404.7733553,0.060849873,86.69464073,0.013032868,879.9014804,0.13227623,191.8016242,0.028833678,202.3097214,0.030413368,1.849903049,0.000278097,3.446636841,0.000518135,87.24881169,0.013116177,60.26915876,0.009060306,0,0,16.82745376,0.007185078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,1940,320,4529,895,830,8,20,370,293,0,79
35,51199050204,Virginia,York,1,5831,1871,0,0,0,0,1,0,0,0,1,4.9,55000,0,1,0,1,0,0,0,0,114.0943173,2629.776025,114.0943173,28.70155919,981.9005985,28.70155919,2629.776025,0.450999147,981.9005985,0.168393174,1065.059367,0.182654668,42.26327208,0.007248032,1887.182801,0.32364651,407.8461014,0.069944452,71.21267567,0.012212772,11.67097721,0.00200154,15.59176463,0.002673944,236.2717255,0.040519932,209.2424844,0.035884494,0,0,23.03436212,0.012311257,114.0943173,0.019566853,28.70155919,0.004922236,48.1408724,0.008256023,2.635099427,0.000451912,83.20277551,0.014269041,16.87430352,0.002893895,3.240003452,0.000555651,1.030462384,0.000176721,0.257615596,4.41803E-05,9.489162405,0.001627365,8.673218946,0.001487433,0,0,0.911128209,0.000486974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862,2366,91,3842,1057,300,22,40,570,557,0,55
36,51199050205,Virginia,York,1,4628,1666,0,0,0,0,0,0,0,0,0,1.6,111250,1,1,1,1,1,0,0,0,2011.792969,4373.901399,2011.792969,106.8270002,208.8517599,106.8270002,4373.901399,0.945095376,208.8517599,0.045127865,1020.266819,0.220455233,593.5749628,0.128257339,3708.639568,0.801348221,274.1938325,0.059246723,210.6616772,0.045518945,0.999999966,0.000216076,20.28905081,0.004383978,159.1173045,0.03438144,130.6952305,0.02824011,23.38043103,0.014033872,14.91438038,0.008952209,2011.792969,0.434700296,106.8270002,0.023082757,455.4465121,0.098411087,329.7673222,0.071254823,1720.604422,0.371781422,104.8645185,0.022658712,106.2053874,0.022948442,0.999999966,0.000216076,10.47259461,0.002262877,68.64605468,0.014832769,52.82096396,0.011413346,11.39104388,0.006837361,6.907511794,0.004146166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,1070,636,3935,293,214,1,21,164,139,25,16
37,51199050206,Virginia,York,1,6582,2284,0,0,0,0,0,0,0,0,0,1.6,131102,1,1,1,1,1,0,0,0,882.2250813,5364.24136,882.2250813,14.55487806,215.5331545,14.55487806,5364.24136,0.814986533,215.5331545,0.032745845,1516.195219,0.230354789,386.563357,0.058730379,4134.114162,0.628093917,649.8177776,0.098726493,282.1129159,0.042861276,5.457089009,0.000829093,12.26808846,0.001863885,280.4713335,0.042611871,203.2403609,0.030878207,45.29592714,0.019831842,8.094751083,0.003544112,882.2250813,0.13403602,14.55487806,0.002211315,228.7947925,0.03476068,105.2797502,0.0159951,734.1652187,0.111541358,75.5454407,0.011477581,40.79147325,0.006197428,1.451128663,0.000220469,5.417465992,0.000823073,24.8543536,0.00377611,28.61490063,0.004347448,0.738586534,0.000323374,1.325323135,0.000580264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,1887,452,5038,808,369,6,19,342,239,55,10
38,51199050303,Virginia,York,1,5775,2161,0,55,0.0095238,0,0,0,0,0,0,7,86913,1,1,1,1,1,0,0,0,998.6287855,3954.324995,998.6287855,96.45192158,618.003735,96.45192158,3954.324995,0.684731601,618.003735,0.107013634,992.3196765,0.171830247,479.7169654,0.083067873,3330.691861,0.576743179,259.6301902,0.044957609,177.9166899,0.030808085,0,0,5.290769223,0.000916151,180.7955061,0.031306581,142.0005771,0.024588845,18.62925527,0.008620664,10.90555064,0.00504653,998.6287855,0.172922733,96.45192158,0.016701631,225.6324318,0.039070551,150.8561668,0.02612228,881.1173204,0.152574428,53.12172919,0.009198568,25.75633358,0.004459971,0,0,3.663406763,0.000634356,34.97000477,0.006055412,25.81461235,0.004470063,2.402519576,0.001111763,2.713225647,0.001255542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,1515,643,4777,438,270,2,16,272,233,28,16
39,51199050304,Virginia,York,1,5348,2022,0,0,0,0,0,0,0,0,0,5.4,111058,1,1,1,1,1,0,0,0,4743.172418,5348.000001,4743.172418,685.704079,760.5798026,685.704079,5348.000001,1,760.5798026,0.142217615,1197.999995,0.224008974,1016.999997,0.190164547,4859.999987,0.908750932,150.9999989,0.028234854,206.9999973,0.038706058,7.000000059,0.001308901,7.000000202,0.001308901,115.9999993,0.021690351,110.9999997,0.020755423,28.11824273,0.013906154,12.18684072,0.006027122,4743.172418,0.886905837,685.704079,0.128216918,1049.913954,0.196318989,923.0703917,0.172601046,4335.902404,0.810752132,134.1448093,0.025083173,161.3101178,0.0301627,6.174242451,0.001154496,6.256690019,0.001169912,99.3841272,0.018583419,100.4125152,0.018775713,21.94289113,0.010852073,10.84131425,0.005361679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,1198,1017,4860,151,207,7,7,116,111,29,12
40,51199050305,Virginia,York,1,3214,1215,0,23,0.0071562,0,0,0,0,0,0,4,127917,1,1,1,1,1,0,0,0,810.3310745,1814.827822,810.3310745,45.95028544,142.4783661,45.95028544,1814.827822,0.564663292,142.4783661,0.044330543,497.9356185,0.154927075,194.6521232,0.060563822,1313.079659,0.408549987,251.2186475,0.07816386,165.9015265,0.051618397,3.248755099,0.001010814,2.923895684,0.000909737,78.45535327,0.024410502,93.02143801,0.028942576,45.72858448,0.037636695,4.694904935,0.003864119,810.3310745,0.252125412,45.95028544,0.014296915,227.938653,0.070920552,76.22997358,0.0237181,575.390703,0.179026354,119.1032457,0.037057637,83.74645072,0.026056767,0.593151006,0.000184552,0.606336667,0.000188655,30.89119614,0.009611449,38.88592552,0.012098919,23.56140712,0.019392105,1.99068205,0.001638421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,820,396,2347,445,277,5,8,132,135,62,8
41,51199050306,Virginia,York,1,4893,2187,0,0,0,0,0,0,0,0,0,7.4,80188,1,1,1,1,1,0,0,0,2401.107091,3711.954812,2401.107091,339.089227,783.8759038,339.089227,3711.954812,0.758625549,783.8759038,0.160203536,809.4594177,0.165432131,684.4735765,0.139888325,3094.465729,0.632427085,329.4916024,0.067339383,103.5731573,0.021167618,8.356948404,0.00170794,11.69589778,0.002390333,164.3714805,0.03359319,171.4275078,0.035035256,63.36883211,0.028975232,102.1924656,0.046727236,2401.107091,0.490722888,339.089227,0.069300884,503.0895708,0.102818224,504.735665,0.103154642,2035.657955,0.416034734,190.8517788,0.039005064,64.63433644,0.013209552,6.559273835,0.001340542,3.99430136,0.00081633,99.40945377,0.020316667,105.8004512,0.021622819,51.49955991,0.023548038,65.22132828,0.029822281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,1018,980,4060,439,152,10,18,214,219,64,130
42,51199050401,Virginia,York,1,3300,1240,0,59,0.0178788,0,0,0,0,0,0,1.5,97313,1,1,1,1,1,0,0,0,2809.675572,3218.706135,2809.675572,356.8431652,443.7105806,356.8431652,3218.706135,0.975365495,443.7105806,0.134457752,671.6386162,0.203526853,683.5817362,0.207145981,2923.47197,0.885900597,144.2238926,0.04370421,82.80102685,0.02509122,4.00000006,0.001212121,9.000000176,0.002727273,55.20923453,0.016730071,86.40307902,0.026182751,25.25752146,0.020368969,0,0,2809.675572,0.85141684,356.8431652,0.108134292,585.6374899,0.177465906,597.1294969,0.180948332,2572.703195,0.779607029,104.7459833,0.031741207,74.45962151,0.022563522,4.00000006,0.001212121,8.892688093,0.002694754,44.8740771,0.013598205,82.30078691,0.024939632,20.12313452,0.016228334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,693,695,2974,170,83,4,12,57,87,26,0
43,51199050402,Virginia,York,1,3527,1346,0,0,0,0,0,0,0,0,0,3.8,97955,1,1,1,1,1,0,0,0,3405.918662,3526.999978,3405.918662,361.3173048,367.8976239,361.3173048,3526.999978,0.999999994,367.8976239,0.104308938,844.9999945,0.239580378,601.0000013,0.170399774,3314.999993,0.939892258,80.99999901,0.022965693,51.00000039,0.014459881,0,0,8.000000006,0.002268217,71.99999994,0.02041395,79.99999942,0.022682166,0,0,0,0,3405.918662,0.965670162,361.3173048,0.102443239,810.2704059,0.2297336,585.3565967,0.165964445,3205.041732,0.908716113,76.17036326,0.02159636,49.57164961,0.014054905,0,0,7.298910843,0.002069439,67.83602109,0.019233349,75.90474914,0.021521052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,845,601,3315,81,51,0,8,72,80,0,0
44,51199050500,Virginia,York,0,2960,1052,0,241,0.0814189,0,0,0,1,1,1,17.7,44005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2959.999986,0.999999995,971.2524336,0.328125822,789,0.266554054,268.0000004,0.090540541,1378.999994,0.465878376,1338.000004,0.452027028,57.00000043,0.019256757,10.00000007,0.003378378,6.999999907,0.002364865,169.0000003,0.057094595,195.0000025,0.065878379,130.3654746,0.123921554,282.2852522,0.268331989,2959.999986,0.999999995,971.2524336,0.328125822,789,0.266554054,268.0000004,0.090540541,1378.999994,0.465878376,1338.000004,0.452027028,57.00000043,0.019256757,10.00000007,0.003378378,6.999999907,0.002364865,169.0000003,0.057094595,195.0000025,0.065878379,130.3654746,0.123921554,282.2852522,0.268331989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,789,268,1379,1338,57,10,7,169,195,180,333
