"","CensusTract","State","County","Urban","OHU2010","PCTGQTRS","LILATracts_1And10","LILATracts_halfAnd10","LILATracts_1And20","LILATracts_Vehicle","LowIncomeTracts","PovertyRate","LA1and10","LAhalfand10","LA1and20","LATracts_half","LATracts1","LATracts10","LATracts20","LATractsVehicle_20","LAPOP1_10","LAPOP05_10","LAPOP1_20","LALOWI1_10","LALOWI05_10","LALOWI1_20","lapophalf","lalowihalf","laseniorshalf","laseniorshalfshare","lablackhalf","lablackhalfshare","laasianhalfshare","lahunvhalf","lahunvhalfshare","lasnaphalf","lasnaphalfshare","lapop1","lapop1share","lalowi1","lalowi1share","laseniors1","laseniors1share","lablack1","lablack1share","lahunv1","lahunv1share","lasnap1","lasnap1share","lalowi10","lalowi10share","laseniors10","laseniors10share","lablack10","lablack10share","lahunv10","lahunv10share","lasnap10","lasnap10share","lapop20","lapop20share","lalowi20","lalowi20share","lablack20","lablack20share","lahunv20","lahunv20share","lasnap20","lasnap20share","TractLOWI","TractSeniors","TractBlack","TractHUNV"
"201",51710003400,"Virginia","Norfolk",1,747,0,1,1,1,1,1,40.6,1,1,1,1,1,0,0,1,1040.663205,2068.000012,1040.663205,656.0914851,1329.141312,656.0914851,2068.000012,1329.141312,247.0000009,0.119439072,1874.000017,0.906189563,0.003384913,163.9522655,0.219480944,242.9119783,0.325183371,1040.663205,0.503222053,656.0914851,0.317258939,126.4440029,0.061143135,966.0132729,0.467124407,81.31727929,0.108858473,123.7516739,0.165664891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,247,1874,177
"202",51710003501,"Virginia","Norfolk",1,1167,0.0008774,0,1,0,1,1,32.8,0,1,0,1,0,0,0,1,35.40268087,2385.988931,35.40268087,17.53846717,1194.705227,17.53846717,2385.988931,1194.705227,182.2230769,0.053297185,2225.497956,0.650920724,0.000843351,177.4565652,0.152062181,278.5345098,0.238675673,35.40268087,0.010354689,17.53846717,0.005129707,2.028842449,0.000593402,33.22250319,0.009717023,2.83746016,0.002431414,4.459961951,0.003821733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715,295,3228,326
"203",51710003600,"Virginia","Norfolk",1,765,0.0523213,0,0,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,209,209,105
"204",51710003700,"Virginia","Norfolk",1,1255,0,0,0,0,0,1,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,146,128,110
"205",51710003800,"Virginia","Norfolk",1,1225,0.8835713,0,0,0,0,0,11.5,0,1,0,1,0,0,0,0,0,11804.42234,0,0,3154.557819,0,11804.42234,3154.557819,8.437749247,0.000382404,3112.396134,0.141055796,0.018979265,1.87534869,0.001530897,2.472440521,0.002018319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,336,5327,62
"206",51710004001,"Virginia","Norfolk",1,527,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,122,48,0
"207",51710004002,"Virginia","Norfolk",1,1809,0.0245399,0,0,0,0,0,19.2,0,1,0,1,0,0,0,0,0,859.3477978,0,0,153.1960638,0,859.3477978,153.1960638,379.0407609,0.122389655,53.12325716,0.017153134,0.006290791,75.47342682,0.041721076,16.55265517,0.009150169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,535,215,156
"208",51710004100,"Virginia","Norfolk",1,764,0.0004929,0,0,0,0,1,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,100,1959,485
"209",51710004200,"Virginia","Norfolk",1,637,0.078555,0,0,0,0,1,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,252,1665,385
"210",51710004300,"Virginia","Norfolk",1,1420,0,0,1,0,1,1,50.9,0,1,0,1,0,0,0,1,349.8242109,3499.00003,349.8242109,210.8812369,2608.636465,210.8812369,3499.00003,2608.636465,386.9999965,0.110603028,3307.999994,0.945412973,0.00142898,497.8348754,0.35058794,611.2862498,0.430483275,349.8242109,0.09997834,210.8812369,0.060269002,100.2414225,0.028648592,329.6004198,0.094198462,47.14438398,0.03320027,86.15489367,0.06067246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323,387,3308,454
"211",51710004400,"Virginia","Norfolk",1,539,0,0,1,0,0,1,15.1,0,1,0,1,0,0,0,0,0,1013.0611,0,0,333.262527,0,1013.0611,333.262527,116.6038918,0.079865679,927.3727269,0.635186799,0.008199483,24.33288455,0.045144498,59.42786088,0.110255772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,142,1337,41
"212",51710004500,"Virginia","Norfolk",1,534,0,0,0,0,0,0,11.3,0,1,0,1,0,0,0,0,72.04339051,1373.999999,72.04339051,22.21132996,423.6109226,22.21132996,1373.999999,423.6109226,192.0000013,0.139737992,1247.999997,0.908296941,0.018922853,90.47513797,0.169429097,76.70718265,0.143646409,72.04339051,0.052433326,22.21132996,0.016165451,14.21870002,0.010348399,62.41971781,0.045429198,4.374892741,0.008192683,3.709148125,0.00694597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,192,1248,92
"213",51710004600,"Virginia","Norfolk",1,739,0,1,1,1,1,1,39,1,1,1,1,1,0,0,1,2188.920287,2193.000021,2188.920287,1457.737415,1459.943223,1457.737415,2193.000021,1459.943223,177.000002,0.080711355,1985.000027,0.905152771,0.001823985,206.8822479,0.279948915,333.6114889,0.451436385,2188.920287,0.998139666,1457.737415,0.664722944,176.7280198,0.080587332,1982.416195,0.903974553,206.6486319,0.27963279,332.6906188,0.450190283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,177,1985,198
"214",51710004700,"Virginia","Norfolk",1,169,0.829841,1,1,1,0,1,17.2,1,1,1,1,1,0,0,0,1156.670555,2768.000041,1156.670555,1.801800713,145.7606156,1.801800713,2768.000041,145.7606156,37.99999941,0.013728323,2614.999993,0.944725431,0.001806358,19.0188677,0.112537679,42.51572305,0.251572326,1156.670555,0.41787231,1.801800713,0.00065094,0.598290253,0.000216145,1087.871991,0.393017338,0.270923883,0.0016031,0.816641372,0.004832197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,38,2615,18
"215",51710004800,"Virginia","Norfolk",1,461,0.0328103,0,0,0,0,1,88.7,0,0,0,0,0,0,0,0,0,209.3279612,0,0,206.5989959,0,209.3279612,206.5989959,7.04571633,0.005025475,207.4806192,0.147989029,0,46.46467578,0.100791054,43.15651166,0.093614993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,66,1378,309
"216",51710004900,"Virginia","Norfolk",1,1578,0.3979644,0,0,0,0,0,15.1,0,0,0,0,0,0,0,0,0,17.98292765,0,0,3.350032089,0,17.98292765,3.350032089,0.705071747,0.000179408,2.469292848,0.000628319,0,0.359769344,0.000227991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,475,1471,63
"217",51710005000,"Virginia","Norfolk",1,1172,0.0097829,0,0,0,0,1,31.9,0,0,0,0,0,0,0,0,0,186.9415589,0,0,112.2534019,0,186.9415589,112.2534019,16.98670589,0.005193123,167.7404604,0.051281095,0.000389205,11.54000517,0.009846421,21.57745651,0.018410799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894,423,3100,228
"218",51710005100,"Virginia","Norfolk",1,1487,0.0033171,1,1,1,1,1,37.6,1,1,1,1,1,0,0,1,2892.252238,4521.99999,2892.252238,2283.643037,3039.521504,2283.643037,4521.99999,3039.521504,365.0000008,0.080716497,4207.99997,0.930561692,0.004422822,441.582584,0.296962061,723.0366934,0.48623853,2892.252238,0.639595807,2283.643037,0.505007306,203.9205149,0.045095205,2728.803354,0.603450543,358.7922467,0.241285976,437.4484707,0.29418189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2878,365,4208,368
"219",51710005500,"Virginia","Norfolk",1,1092,0,0,1,0,0,1,25.5,0,1,0,1,0,0,0,0,16.26330185,1457.411357,16.26330185,5.933424473,575.8992548,5.933424473,1457.411357,575.8992548,134.5542811,0.047129345,238.4421474,0.08351739,0.026630562,43.99104361,0.040284838,86.41804785,0.079137406,16.26330185,0.005696428,5.933424473,0.002078257,1.621560931,0.000567972,1.907718778,0.000668203,0.418280244,0.000383041,0.887366295,0.000812606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,199,929,127
"220",51710005601,"Virginia","Norfolk",1,1587,0,0,0,0,0,0,13.4,1,1,1,1,1,0,0,1,616.4224811,3884.588322,616.4224811,180.7079672,1084.513746,180.7079672,3884.588322,1084.513746,510.2080423,0.12767969,431.909286,0.108085407,0.024996946,106.2860317,0.066972925,273.075313,0.172070141,616.4224811,0.15425988,180.7079672,0.045222214,77.07357998,0.019287683,71.56219518,0.017908457,16.71235541,0.010530785,41.76761931,0.026318601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,528,434,103
"221",51710005602,"Virginia","Norfolk",1,1302,0,0,1,0,0,1,14.3,0,1,0,1,0,0,0,0,0,1832.979942,0,0,572.2286043,0,1832.979942,572.2286043,201.3230754,0.059264962,302.1573743,0.0889483,0.010486514,27.73078756,0.021298608,137.1147106,0.105310838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,329,883,75
"222",51710005701,"Virginia","Norfolk",1,1914,0,0,0,0,0,1,25.5,0,0,0,0,0,0,0,0,0,36.53129324,0,0,24.246319,0,36.53129324,24.246319,3.833702728,0.000822154,25.60679209,0.005491484,0.000164573,4.955154683,0.0025889,4.066138355,0.002124419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3557,370,3101,483
"223",51710005702,"Virginia","Norfolk",1,1036,0,0,0,0,0,0,10.1,0,1,0,1,0,0,0,0,0,1033.712188,0,0,380.6261652,0,1033.712188,380.6261652,173.7222763,0.066764902,715.0049913,0.274790542,0.006891586,36.12176848,0.034866572,65.77398414,0.063488402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,479,1952,79
"224",51710005800,"Virginia","Norfolk",1,1809,0,0,1,0,1,1,22.3,0,1,0,1,0,0,0,1,0,3890.758227,0,0,2110.965382,0,3890.758227,2110.965382,452.3313186,0.098525663,3219.199665,0.701197923,0.010264524,395.0005708,0.218352997,554.0677263,0.306283984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560,493,3761,467
"225",51710005901,"Virginia","Norfolk",1,1735,0,0,1,0,1,1,17,0,1,0,1,0,0,0,1,0,2586.337828,0,0,1681.382077,0,2586.337828,1681.382077,146.6085607,0.031340009,2164.176757,0.462628636,0.012347023,182.2503782,0.105043446,252.0948615,0.145299632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3154,251,3487,240
"226",51710005902,"Virginia","Norfolk",1,1553,0,0,1,0,0,1,14.7,0,1,0,1,0,0,0,0,0,2844.917617,0,0,1111.099358,0,2844.917617,1111.099358,241.3307296,0.061768807,1190.663871,0.304751439,0.07194798,94.48345152,0.060839312,164.5266013,0.105941147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,356,1476,99
"227",51710005903,"Virginia","Norfolk",1,626,0,0,0,0,0,0,10.8,0,1,0,1,0,0,0,0,60.94646377,1168.970133,60.94646377,28.63749525,349.5915587,28.63749525,1168.970133,349.5915587,107.0036894,0.065929568,436.7136116,0.269078011,0.066441289,31.82922161,0.050845402,42.76943329,0.068321778,60.94646377,0.037551734,28.63749525,0.017644791,7.693385538,0.004740225,14.53513343,0.00895572,1.041704483,0.001664065,2.02230423,0.003230518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,142,671,46
"228",51710006000,"Virginia","Norfolk",1,1353,0,1,1,1,1,1,23,1,1,1,1,1,0,0,1,551.0175523,3560.074708,551.0175523,246.4885168,1498.771546,246.4885168,3560.074708,1498.771546,331.595505,0.092676217,1195.45009,0.33411126,0.050456088,115.0049628,0.084999972,194.3350895,0.143632734,551.0175523,0.154001552,246.4885168,0.068890027,64.69916332,0.018082494,131.8893854,0.036861203,15.41192701,0.011390929,28.80449536,0.021289354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553,333,1200,120
"229",51710006100,"Virginia","Norfolk",1,2859,0,0,1,0,0,1,19.5,0,1,0,1,0,0,0,0,6.714982077,4554.281325,6.714982077,2.056164332,1828.400642,2.056164332,4554.281325,1828.400642,390.7535822,0.050484959,1891.306451,0.244354839,0.030145882,94.14259619,0.032928505,328.0099474,0.114728908,6.714982077,0.000867569,2.056164332,0.000265654,0.763424137,9.86336e-05,1.906633496,0.000246335,0.215361713,7.53276e-05,0.477341695,0.000166961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001,644,3954,231
"230",51710006200,"Virginia","Norfolk",1,1207,0.0354009,0,0,0,0,0,12.3,0,1,0,1,0,0,0,0,8.438421249,2032.448177,8.438421249,4.040528297,651.9374781,4.040528297,2032.448177,651.9374781,244.5904851,0.074006198,694.1917891,0.210042901,0.02687009,48.35003572,0.040058025,150.7157721,0.12486808,8.438421249,0.002553229,4.040528297,0.00122255,0.767129242,0.000232112,2.440865755,0.000738537,0.034663182,2.87185e-05,0.613777399,0.000508515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,389,1280,67
"231",51710006400,"Virginia","Norfolk",1,1310,0.0009155,1,1,1,1,1,19.2,1,1,1,1,1,0,0,1,1803.662017,3235.923646,1803.662017,861.910502,1730.836556,861.910502,3235.923646,1730.836556,509.3383732,0.155428249,2349.372107,0.71692771,0.007017688,225.8732019,0.172422292,262.7758404,0.200592245,1803.662017,0.550400371,861.910502,0.263018157,326.4911968,0.099631125,1183.210094,0.361065027,99.12020924,0.075664282,146.8151912,0.112072665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,512,2389,218
"232",51710006501,"Virginia","Norfolk",1,1233,0,0,1,0,0,1,32.4,0,1,0,1,0,0,0,0,0,596.4545822,0,0,349.6935906,0,596.4545822,349.6935906,30.01839823,0.011150965,168.4144258,0.062561079,0.004381691,31.53013061,0.025571882,74.34568749,0.060296584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,124,945,160
"233",51710006502,"Virginia","Norfolk",1,1119,0,0,1,0,0,1,23.7,0,1,0,1,0,0,0,0,348.6670372,1772.295531,348.6670372,13.81999802,384.3880963,13.81999802,1772.295531,384.3880963,151.5187773,0.05875098,380.3663475,0.147485982,0.017252787,89.25655309,0.079764569,134.7151965,0.120388916,348.6670372,0.135194664,13.81999802,0.005358665,43.05181866,0.016693222,24.64412786,0.009555691,4.16410538,0.003721274,28.72808609,0.025672999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,180,674,215
"234",51710006601,"Virginia","Norfolk",1,268,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,198.7151743,0,0,63.38007447,0,198.7151743,63.38007447,11.99697468,0.016593326,70.87952027,0.098035298,0.001172552,0.628080446,0.002343584,0.628080446,0.002343584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,85,137,4
"235",51710006602,"Virginia","Norfolk",1,969,0,0,0,0,0,0,6.2,0,1,0,1,0,0,0,0,0,877.2047857,0,0,224.3681505,0,877.2047857,224.3681505,142.8916076,0.058538143,55.16684565,0.022600101,0.007617168,13.62678968,0.014062734,15.78460852,0.016289586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,422,187,29
"236",51710006603,"Virginia","Norfolk",1,935,0,0,1,0,0,1,10.6,0,1,0,1,0,0,0,0,0,1192.359151,0,0,306.3057493,0,1192.359151,306.3057493,215.1851722,0.089660488,150.7302114,0.062804255,0.02324045,10.82016298,0.011572367,43.980634,0.047038111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,423,260,21
"237",51710006604,"Virginia","Norfolk",1,790,0,0,0,0,0,1,23.3,0,0,0,0,0,0,0,0,0,153.414583,0,0,75.351794,0,153.414583,75.351794,12.96846119,0.006854366,48.01761377,0.025379288,0.002035862,7.193686612,0.009105932,11.74968759,0.014873022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,200,481,90
"238",51710006605,"Virginia","Norfolk",1,1133,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,983.8480771,0,0,313.5160013,0,983.8480771,313.5160013,218.7180667,0.081855564,144.6868475,0.054149269,0.022563455,36.39806883,0.032125392,21.45300122,0.018934688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,426,639,65
"239",51710006606,"Virginia","Norfolk",1,1743,0.0019153,0,1,0,0,1,15.6,0,1,0,1,0,0,0,0,0,1606.481872,0,0,383.393137,0,1606.481872,383.393137,313.708916,0.075103882,447.8803202,0.107225358,0.024601129,16.78896246,0.009632222,57.90067489,0.033218976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,596,1421,62
"240",51710006607,"Virginia","Norfolk",1,1105,0.0016502,0,0,0,0,0,6.9,0,1,0,1,0,0,0,0,1.184673786,1632.106832,1.184673786,0.239228725,391.7201729,0.239228725,1632.106832,391.7201729,309.1706203,0.102036508,424.6526889,0.140149402,0.074792391,62.21888501,0.056306683,4.575020304,0.00414029,1.184673786,0.000390981,0.239228725,7.89534e-05,0.28849569,9.52131e-05,0.165731564,5.46969e-05,0.084328622,7.63155e-05,0.003147798,2.84869e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,496,938,113
"241",51710006800,"Virginia","Norfolk",1,650,0.0022663,0,1,0,0,1,13.2,0,1,0,1,0,0,0,0,5.055082321,687.3525821,5.055082321,0.854054987,240.7834195,0.854054987,687.3525821,240.7834195,103.0786697,0.058401513,146.7042364,0.083118548,0.013808944,21.60995759,0.033246089,16.64306891,0.025604721,5.055082321,0.002864069,0.854054987,0.000483884,0.194426239,0.000110157,0,0,0,0,0.086411655,0.000132941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,247,404,50
"242",51710006901,"Virginia","Norfolk",1,1339,0.016844,0,1,0,1,1,18.7,0,1,0,1,0,0,0,1,129.7650223,1856.364417,129.7650223,63.31123018,1105.669107,63.31123018,1856.364417,1105.669107,135.5473304,0.040055358,1092.070019,0.322715727,0.039255573,110.6413237,0.082629816,114.1464467,0.085247533,129.7650223,0.038346638,63.31123018,0.018708992,7.137885898,0.002109304,60.8786099,0.017990133,11.19953126,0.008364101,7.792827785,0.005819886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,342,1911,125
"243",51710006902,"Virginia","Norfolk",1,1034,0.0921726,1,1,1,0,1,23.1,1,1,1,1,1,0,0,0,2236.730313,2734,2236.730313,848.6816387,1072.778721,848.6816387,2734,1072.778721,606.0000042,0.221653257,666.0000088,0.243599125,0.043525969,69.08162855,0.066810086,59.6948447,0.057731958,2236.730313,0.818116427,848.6816387,0.310417571,558.9643469,0.204449286,476.1048085,0.174142212,65.19797555,0.063054135,48.93272178,0.047323715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,606,666,62
"244",51710007001,"Virginia","Norfolk",1,526,0.0411576,0,1,0,0,1,12,0,1,0,1,0,0,0,0,0,1436.721006,0,0,641.0355847,0,1436.721006,641.0355847,37.17932442,0.023909533,841.8509072,0.54138322,0.017922576,0,0,60.77691786,0.115545471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,43,901,0
"245",51710007002,"Virginia","Norfolk",1,1434,0,1,1,1,1,1,13.4,1,1,1,1,1,0,0,1,2143.373673,3559.000048,2143.373673,663.161366,1269.590322,663.161366,3559.000048,1269.590322,685.0000114,0.192469798,2355.000026,0.661702733,0.022759202,137.1745408,0.095658676,261.2079662,0.182153393,2143.373673,0.602240425,663.161366,0.186333623,470.3983453,0.132171493,1236.958325,0.347557832,66.53795611,0.046400248,165.8498357,0.115655394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378,685,2355,132
"246",51710980100,"Virginia","Norfolk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",51710980200,"Virginia","Norfolk",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570195019,0,0,0,0,0.570195019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"248",51710980300,"Virginia","Norfolk",1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"249",51710990000,"Virginia","Norfolk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",51735340100,"Virginia","Poquoson",1,1368,0,0,0,0,0,0,3.4,1,1,1,1,1,0,0,0,3120.470015,3753.999973,3120.470015,200.8251901,240.2947283,200.8251901,3753.999973,240.2947283,676.9999968,0.180340969,35.99999943,0.009589771,0.026904635,0,0,21.856209,0.015976761,3120.470015,0.831238683,200.8251901,0.053496321,572.7308563,0.152565492,21.69142116,0.005778216,0,0,18.15998941,0.013274846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,677,36,0
"251",51735340200,"Virginia","Poquoson",1,2039,0.0097458,0,0,0,0,0,9.7,1,1,1,1,1,0,0,0,755.644353,3469.604169,755.644353,124.3857957,648.4385986,124.3857957,3469.604169,648.4385986,542.9336546,0.103751893,21.64249909,0.004135773,0.016090896,66.95707068,0.032838191,38.98160327,0.019118001,755.644353,0.144399838,124.3857957,0.0237695,109.1355564,0.020855256,2.063701674,0.000394363,12.08622576,0.005927526,7.726188914,0.003789205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,895,31,97
"252",51735340300,"Virginia","Poquoson",1,1118,0,0,0,0,0,0,3.7,1,1,1,1,1,0,0,0,2900.682855,3162.999955,2900.682855,548.7629841,561.5316217,548.7629841,3162.999955,561.5316217,318.9999941,0.100853618,11.00000002,0.003477711,0.007903889,20.59360756,0.018420043,47.55381893,0.042534722,2900.682855,0.917066979,548.7629841,0.173494462,290.5878086,0.091870948,6.775953135,0.002142255,20.59360756,0.018420043,43.73984085,0.039123292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,319,11,22
"253",51740210200,"Virginia","Portsmouth",1,1014,0,1,1,1,0,1,17.7,1,1,1,1,1,0,0,0,662.4977624,2328.589329,662.4977624,176.4371178,904.6166915,176.4371178,2328.589329,904.6166915,163.1447928,0.069275921,633.7273534,0.269098664,0.008492569,59.41390384,0.058593594,201.5151556,0.198732895,662.4977624,0.281315398,176.4371178,0.07492022,59.79171296,0.025389262,148.3461986,0.062992016,18.96383933,0.018702011,58.80195022,0.057990089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,166,653,50
"254",51740210300,"Virginia","Portsmouth",1,937,0,0,0,0,0,0,6.5,0,1,0,1,0,0,0,0,376.6378553,1605.646497,376.6378553,79.20661771,332.9825532,79.20661771,1605.646497,332.9825532,252.5848255,0.110395466,601.8838665,0.26306113,0.006443505,27.72913114,0.029593523,107.1236887,0.114326242,376.6378553,0.164614447,79.20661771,0.034618277,86.17961353,0.037665915,34.88637647,0.015247542,7.154038919,0.007635047,27.43253307,0.029276983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,303,864,40
"255",51740210400,"Virginia","Portsmouth",1,723,0,0,0,0,0,0,12.4,0,1,0,1,0,0,0,1,57.80494189,1471.612293,57.80494189,16.86454415,429.3416718,16.86454415,1471.612293,429.3416718,229.1241448,0.153774594,252.7206453,0.169611171,0.016483849,100.0041114,0.138318273,106.8005079,0.147718545,57.80494189,0.038795263,16.86454415,0.011318486,17.97225815,0.012061918,2.382026009,0.001598675,3.738142192,0.005170321,3.992190778,0.005521702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,230,264,103
"256",51740210500,"Virginia","Portsmouth",1,705,0,0,0,0,0,1,45.1,0,0,0,0,0,0,0,0,0,82.16551113,0,0,67.23779607,0,82.16551113,67.23779607,6.182140261,0.003213171,58.72032696,0.03051992,0.000977802,7.654422224,0.010857336,14.93239689,0.021180705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,112,1798,183
"257",51740210600,"Virginia","Portsmouth",1,707,0,0,1,0,0,1,13.5,0,1,0,1,0,0,0,0,0,1106.782086,0,0,246.969457,0,1106.782086,246.969457,136.2698079,0.080537711,235.048069,0.138917298,0.00734475,18.8675319,0.02668675,60.10646502,0.085016216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,192,439,32
